ozone,dzone,fare
48,51,2.11128
48,52,4.09061
48,53,2.77106
48,54,5.41016
48,55,6.72971
48,56,6.06994
48,57,7.38949
48,58,11.3481
48,59,10.6884
48,60,7.38949
48,61,9.36882
48,62,6.06994
48,63,4.09061
48,64,2.11128
48,65,4.75039
48,66,4.09061
48,67,4.75039
48,68,4.75039
48,69,3.43083
48,70,4.09061
48,71,6.06994
48,72,5.41016
48,73,4.75039
48,74,4.75039
48,75,3.43083
48,76,4.09061
48,77,4.75039
48,78,4.09061
48,79,4.09061
49,1,2.77106
49,2,2.77106
49,3,3.43083
49,4,11.3481
49,5,12.0079
49,6,11.3481
49,7,11.3481
49,8,10.0286
49,9,10.6884
49,10,9.36882
49,11,8.70904
49,12,8.04926
49,13,9.36882
49,14,7.38949
49,15,11.3481
49,16,8.04926
49,17,10.0286
49,18,10.0286
49,19,9.36882
49,20,6.72971
49,21,4.75039
49,22,4.09061
49,23,6.06994
49,24,6.72971
49,25,4.75039
49,26,7.38949
49,27,6.72971
49,28,5.41016
49,29,6.06994
49,30,8.04926
49,31,4.75039
49,32,5.41016
49,33,4.75039
49,34,4.09061
49,35,3.43083
49,36,2.77106
49,37,4.09061
49,38,4.75039
49,39,4.75039
49,40,3.43083
49,41,3.43083
49,42,3.43083
49,43,3.43083
49,44,1.45151
49,45,2.11128
49,46,2.77106
49,47,2.77106
49,48,2.11128
49,49,1.45151
49,50,1.45151
49,51,1.45151
49,52,2.11128
49,53,1.45151
49,54,4.09061
49,55,5.41016
49,56,4.75039
49,57,10.6884
49,58,13.3275
49,59,12.6677
49,60,10.0286
49,61,11.3481
49,62,8.04926
49,63,5.41016
49,64,2.11128
49,65,3.43083
49,66,2.77106
49,67,3.43083
49,68,4.09061
49,69,3.43083
49,70,3.43083
49,71,6.72971
49,72,6.06994
49,73,5.41016
49,74,6.06994
49,75,4.09061
49,76,4.75039
49,77,5.41016
49,78,6.72971
49,79,3.43083
50,1,2.11128
50,2,2.11128
50,3,2.77106
50,4,10.6884
50,5,11.3481
50,6,10.6884
50,7,10.6884
50,8,9.36882
50,9,10.0286
50,10,8.70904
50,11,8.04926
50,12,7.38949
50,13,8.70904
50,14,6.72971
50,15,10.6884
50,16,7.38949
50,17,9.36882
50,18,9.36882
50,19,8.70904
50,20,6.06994
50,21,4.09061
50,22,4.75039
50,23,5.41016
50,24,6.06994
50,25,5.41016
50,26,8.04926
50,27,7.38949
50,28,6.06994
50,29,6.72971
50,30,7.38949
50,31,4.09061
50,32,4.75039
50,33,4.09061
50,34,3.43083
50,35,2.77106
50,36,2.11128
50,37,3.43083
50,38,4.09061
50,39,4.09061
50,40,2.77106
50,41,2.77106
50,42,2.77106
50,43,2.77106
50,44,1.45151
50,45,1.45151
50,46,2.11128
50,47,2.11128
50,48,1.45151
50,49,1.45151
50,50,1.45151
50,51,1.45151
50,52,2.11128
50,53,1.45151
50,54,4.09061
50,55,5.41016
50,56,4.75039
50,57,10.0286
50,58,12.6677
50,59,12.0079
50,60,9.36882
50,61,10.6884
50,62,7.38949
50,63,4.75039
50,64,1.45151
50,65,3.43083
50,66,2.77106
50,67,3.43083
50,68,4.09061
50,69,2.77106
50,70,4.09061
50,71,6.06994
50,72,5.41016
50,73,4.75039
50,74,5.41016
50,75,3.43083
50,76,4.09061
50,77,4.75039
50,78,6.06994
50,79,3.43083
51,1,1.45151
51,2,2.11128
51,3,2.77106
51,4,11.3481
51,5,12.0079
51,6,11.3481
51,7,11.3481
51,8,10.0286
51,9,10.6884
51,10,9.36882
51,11,8.70904
51,12,8.04926
51,13,9.36882
51,14,7.38949
51,15,11.3481
51,16,8.04926
51,17,10.0286
51,18,10.0286
51,19,9.36882
51,20,6.72971
51,21,4.75039
51,22,5.41016
51,23,6.06994
51,24,6.72971
51,25,6.06994
51,26,8.70904
51,27,8.04926
51,28,6.72971
51,29,7.38949
51,30,8.04926
51,31,5.41016
51,32,6.06994
51,33,5.41016
51,34,4.75039
51,35,4.09061
51,36,3.43083
51,37,4.09061
51,38,4.75039
51,39,4.75039
51,40,3.43083
51,41,3.43083
51,42,3.43083
51,43,3.43083
51,44,1.45151
51,45,2.11128
51,46,2.77106
51,47,2.77106
51,48,2.11128
51,49,1.45151
51,50,1.45151
51,51,1.45151
51,52,1.45151
51,53,1.45151
51,54,3.43083
51,55,4.75039
51,56,4.09061
51,57,10.6884
51,58,13.3275
51,59,12.6677
51,60,10.0286
51,61,11.3481
51,62,8.04926
51,63,6.06994
51,64,2.77106
51,65,2.77106
51,66,2.11128
51,67,2.77106
51,68,3.43083
51,69,2.77106
51,70,2.77106
51,71,6.06994
51,72,5.41016
51,73,4.75039
51,74,5.41016
51,75,3.43083
51,76,4.09061
51,77,4.75039
51,78,6.72971
51,79,2.77106
52,1,1.45151
52,2,2.11128
52,3,2.77106
52,4,12.0079
52,5,13.9872
52,6,12.0079
52,7,12.0079
52,8,10.6884
52,9,11.3481
52,10,10.0286
52,11,9.36882
52,12,8.70904
52,13,10.0286
52,14,8.04926
52,15,12.0079
52,16,8.70904
52,17,10.0286
52,18,12.0079
52,19,11.3481
52,20,7.38949
52,21,6.06994
52,22,6.72971
52,23,7.38949
52,24,8.04926
52,25,7.38949
52,26,10.0286
52,27,9.36882
52,28,8.04926
52,29,8.70904
52,30,8.70904
52,31,7.38949
52,32,8.04926
52,33,7.38949
52,34,6.72971
52,35,6.06994
52,36,5.41016
52,37,5.41016
52,38,6.06994
52,39,6.06994
52,40,4.75039
52,41,4.75039
52,42,4.75039
52,43,4.09061
52,44,2.77106
52,45,3.43083
52,46,4.09061
52,47,4.09061
52,48,4.09061
52,49,2.11128
52,50,2.11128
52,51,1.45151
52,52,1.45151
52,53,1.45151
52,54,2.11128
52,55,3.43083
52,56,2.77106
52,57,11.3481
52,58,15.3068
52,59,14.647
52,60,10.6884
52,61,13.3275
52,62,11.3481
52,63,8.04926
52,64,2.77106
52,65,1.45151
52,66,1.45151
52,67,1.45151
52,68,2.11128
52,69,1.45151
52,70,2.77106
52,71,4.75039
52,72,4.09061
52,73,3.43083
52,74,4.09061
52,75,4.09061
52,76,4.75039
52,77,5.41016
52,78,6.06994
52,79,1.45151
53,1,1.45151
53,2,2.11128
53,3,2.11128
53,4,11.3481
53,5,13.3275
53,6,11.3481
53,7,11.3481
53,8,10.0286
53,9,10.6884
53,10,9.36882
53,11,8.70904
53,12,8.04926
53,13,9.36882
53,14,7.38949
53,15,11.3481
53,16,8.04926
53,17,9.36882
53,18,11.3481
53,19,10.6884
53,20,6.72971
53,21,5.41016
53,22,6.06994
53,23,6.72971
53,24,7.38949
53,25,6.72971
53,26,9.36882
53,27,8.70904
53,28,7.38949
53,29,8.04926
53,30,8.04926
53,31,6.06994
53,32,6.72971
53,33,6.06994
53,34,5.41016
53,35,4.75039
53,36,4.09061
53,37,4.75039
53,38,5.41016
53,39,5.41016
53,40,4.09061
53,41,4.09061
53,42,4.09061
53,43,3.43083
53,44,2.11128
53,45,2.77106
53,46,3.43083
53,47,3.43083
53,48,2.77106
53,49,1.45151
53,50,1.45151
53,51,1.45151
53,52,1.45151
53,53,1.45151
53,54,2.77106
53,55,4.09061
53,56,3.43083
53,57,10.6884
53,58,14.647
53,59,13.9872
53,60,10.0286
53,61,12.6677
53,62,10.6884
53,63,6.72971
53,64,2.11128
53,65,2.11128
53,66,1.45151
53,67,2.11128
53,68,2.77106
53,69,2.77106
53,70,2.77106
53,71,4.75039
53,72,4.09061
53,73,3.43083
53,74,4.09061
53,75,4.09061
53,76,4.75039
53,77,5.41016
53,78,6.06994
53,79,2.11128
54,1,3.43083
54,2,4.09061
54,3,4.75039
54,4,14.647
54,5,15.3068
54,6,14.647
54,7,14.647
54,8,13.3275
54,9,13.9872
54,10,12.6677
54,11,12.0079
54,12,11.3481
54,13,12.6677
54,14,10.6884
54,15,14.647
54,16,11.3481
54,17,13.3275
54,18,13.3275
54,19,12.6677
54,20,10.0286
54,21,8.04926
54,22,8.70904
54,23,9.36882
54,24,10.0286
54,25,9.36882
54,26,12.0079
54,27,11.3481
54,28,10.0286
54,29,10.6884
54,30,11.3481
54,31,8.70904
54,32,9.36882
54,33,8.70904
54,34,8.04926
54,35,7.38949
54,36,6.72971
54,37,7.38949
54,38,8.70904
54,39,8.70904
54,40,7.38949
54,41,7.38949
54,42,7.38949
54,43,6.72971
54,44,5.41016
54,45,6.06994
54,46,6.72971
54,47,6.06994
54,48,5.41016
54,49,4.09061
54,50,4.09061
54,51,3.43083
54,52,2.11128
54,53,2.77106
54,54,1.45151
54,55,1.45151
54,56,1.45151
54,57,13.9872
54,58,16.6264
54,59,15.9666
54,60,13.3275
54,61,14.647
54,62,11.3481
54,63,9.36882
54,64,5.41016
54,65,1.45151
54,66,1.45151
54,67,1.45151
54,68,2.77106
54,69,3.43083
54,70,4.75039
54,71,6.06994
54,72,5.41016
54,73,4.75039
54,74,5.41016
54,75,6.06994
54,76,6.72971
54,77,7.38949
54,78,8.04926
54,79,2.11128
55,1,4.75039
55,2,5.41016
55,3,6.06994
55,4,15.9666
55,5,16.6264
55,6,15.9666
55,7,15.9666
55,8,14.647
55,9,15.3068
55,10,13.9872
55,11,13.3275
55,12,12.6677
55,13,13.9872
55,14,12.0079
55,15,15.9666
55,16,12.6677
55,17,14.647
55,18,14.647
55,19,13.9872
55,20,11.3481
55,21,9.36882
55,22,10.0286
55,23,10.6884
55,24,11.3481
55,25,10.6884
55,26,13.3275
55,27,12.6677
55,28,11.3481
55,29,12.0079
55,30,12.6677
55,31,10.0286
55,32,10.6884
55,33,10.0286
55,34,9.36882
55,35,8.70904
55,36,8.04926
55,37,8.70904
55,38,10.0286
55,39,10.0286
55,40,8.70904
55,41,8.70904
55,42,8.70904
55,43,8.04926
55,44,6.72971
55,45,7.38949
55,46,8.04926
55,47,7.38949
55,48,6.72971
55,49,5.41016
55,50,5.41016
55,51,4.75039
55,52,3.43083
55,53,4.09061
55,54,1.45151
55,55,1.45151
55,56,1.45151
55,57,15.3068
55,58,17.9459
55,59,17.2861
55,60,14.647
55,61,15.9666
55,62,12.6677
55,63,10.6884
55,64,6.72971
55,65,2.77106
55,66,3.43083
55,67,2.77106
55,68,4.09061
55,69,4.75039
55,70,6.72971
55,71,7.38949
55,72,6.72971
55,73,6.06994
55,74,6.72971
55,75,7.38949
55,76,8.04926
55,77,8.70904
55,78,9.36882
55,79,4.75039
56,1,4.09061
56,2,4.75039
56,3,5.41016
56,4,15.3068
56,5,15.9666
56,6,15.3068
56,7,15.3068
56,8,13.9872
56,9,14.647
56,10,13.3275
56,11,12.6677
56,12,12.0079
56,13,13.3275
56,14,11.3481
56,15,15.3068
56,16,12.0079
56,17,13.9872
56,18,13.9872
56,19,13.3275
56,20,10.6884
56,21,8.70904
56,22,9.36882
56,23,10.0286
56,24,10.6884
56,25,10.0286
56,26,12.6677
56,27,12.0079
56,28,10.6884
56,29,11.3481
56,30,12.0079
56,31,9.36882
56,32,10.0286
56,33,9.36882
56,34,8.70904
56,35,8.04926
56,36,7.38949
56,37,8.04926
56,38,9.36882
56,39,9.36882
56,40,8.04926
56,41,8.04926
56,42,8.04926
56,43,7.38949
56,44,6.06994
56,45,6.72971
56,46,7.38949
56,47,6.72971
56,48,6.06994
56,49,4.75039
56,50,4.75039
56,51,4.09061
56,52,2.77106
56,53,3.43083
56,54,1.45151
56,55,1.45151
56,56,1.45151
56,57,14.647
56,58,17.2861
56,59,16.6264
56,60,13.9872
56,61,15.3068
56,62,12.0079
56,63,10.0286
56,64,6.06994
56,65,1.45151
56,66,2.11128
56,67,2.11128
56,68,3.43083
56,69,4.09061
56,70,5.41016
56,71,6.72971
56,72,6.06994
56,73,5.41016
56,74,6.06994
56,75,6.72971
56,76,7.38949
56,77,8.04926
56,78,8.70904
56,79,2.77106
57,1,10.0286
57,2,8.70904
57,3,6.72971
57,4,5.41016
57,5,6.06994
57,6,5.41016
57,7,4.75039
57,8,4.09061
57,9,4.75039
57,10,3.43083
57,11,2.77106
57,12,2.11128
57,13,1.45151
57,14,1.45151
57,15,1.45151
57,16,1.45151
57,17,3.43083
57,18,6.06994
57,19,4.09061
57,20,4.75039
57,21,6.72971
57,22,6.72971
57,23,6.06994
57,24,6.72971
57,25,7.38949
57,26,10.0286
57,27,9.36882
57,28,8.70904
57,29,9.36882
57,30,1.45151
57,31,7.38949
57,32,8.70904
57,33,8.04926
57,34,7.38949
57,35,6.06994
57,36,6.06994
57,37,4.75039
57,38,4.75039
57,39,3.43083
57,40,6.72971
57,41,6.06994
57,42,6.72971
57,43,7.38949
57,44,9.36882
57,45,7.38949
57,46,4.75039
57,47,5.41016
57,48,7.38949
57,49,10.6884
57,50,10.0286
57,51,10.6884
57,52,11.3481
57,53,10.6884
57,54,13.9872
57,55,15.3068
57,56,14.647
57,57,1.45151
57,58,7.38949
57,59,6.72971
57,60,2.11128
57,61,6.06994
57,62,5.41016
57,63,8.04926
57,64,8.70904
57,65,13.3275
57,66,12.6677
57,67,12.6677
57,68,6.06994
57,69,5.41016
57,70,4.75039
57,71,4.75039
57,72,4.09061
57,73,3.43083
57,74,2.77106
57,75,3.43083
57,76,5.41016
57,77,2.11128
57,78,1.45151
57,79,9.36882
58,1,13.9872
58,2,15.9666
58,3,13.9872
58,4,2.77106
58,5,1.45151
58,6,2.11128
58,7,2.11128
58,8,3.43083
58,9,2.77106
58,10,3.43083
58,11,4.75039
58,12,5.41016
58,13,6.06994
58,14,6.06994
58,15,7.38949
58,16,6.72971
58,17,3.43083
58,18,4.75039
58,19,4.09061
58,20,8.04926
58,21,9.36882
58,22,8.70904
58,23,5.41016
58,24,5.41016
58,25,5.41016
58,26,8.04926
58,27,7.38949
58,28,6.72971
58,29,7.38949
58,30,7.38949
58,31,8.70904
58,32,13.3275
58,33,12.6677
58,34,12.0079
58,35,11.3481
58,36,10.6884
58,37,10.0286
58,38,9.36882
58,39,8.70904
58,40,10.0286
58,41,10.6884
58,42,12.0079
58,43,10.0286
58,44,12.6677
58,45,12.6677
58,46,10.6884
58,47,10.6884
58,48,11.3481
58,49,13.3275
58,50,12.6677
58,51,13.3275
58,52,15.3068
58,53,14.647
58,54,16.6264
58,55,17.9459
58,56,17.2861
58,57,7.38949
58,58,1.45151
58,59,1.45151
58,60,6.72971
58,61,6.06994
58,62,5.41016
58,63,8.04926
58,64,12.6677
58,65,15.9666
58,66,15.3068
58,67,15.9666
58,68,16.6264
58,69,15.9666
58,70,14.647
58,71,12.0079
58,72,11.3481
58,73,10.6884
58,74,10.0286
58,75,13.3275
58,76,12.6677
58,77,9.36882
58,78,8.70904
58,79,16.6264
59,1,13.3275
59,2,15.3068
59,3,13.3275
59,4,2.11128
59,5,1.45151
59,6,1.45151
59,7,1.45151
59,8,2.11128
59,9,2.11128
59,10,2.77106
59,11,4.09061
59,12,4.75039
59,13,5.41016
59,14,5.41016
59,15,6.72971
59,16,6.06994
59,17,2.77106
59,18,4.09061
59,19,3.43083
59,20,7.38949
59,21,8.70904
59,22,8.04926
59,23,4.75039
59,24,4.75039
59,25,4.75039
59,26,7.38949
59,27,6.72971
59,28,6.06994
59,29,6.72971
59,30,6.72971
59,31,8.04926
59,32,12.6677
59,33,12.0079
59,34,11.3481
59,35,10.6884
59,36,10.0286
59,37,9.36882
59,38,8.70904
59,39,8.04926
59,40,9.36882
59,41,10.0286
59,42,11.3481
59,43,9.36882
59,44,12.0079
59,45,12.0079
59,46,10.0286
59,47,10.0286
59,48,10.6884
59,49,12.6677
59,50,12.0079
59,51,12.6677
59,52,14.647
59,53,13.9872
59,54,15.9666
59,55,17.2861
59,56,16.6264
59,57,6.72971
59,58,1.45151
59,59,1.45151
59,60,6.06994
59,61,5.41016
59,62,4.75039
59,63,7.38949
59,64,12.0079
59,65,15.3068
59,66,14.647
59,67,15.3068
59,68,15.9666
59,69,15.3068
59,70,13.9872
59,71,11.3481
59,72,10.6884
59,73,10.0286
59,74,9.36882
59,75,12.6677
59,76,12.0079
59,77,8.70904
59,78,8.04926
59,79,15.9666
60,1,9.36882
60,2,11.3481
60,3,9.36882
60,4,5.41016
60,5,6.06994
60,6,5.41016
60,7,4.75039
60,8,4.09061
60,9,4.75039
60,10,3.43083
60,11,2.77106
60,12,2.11128
60,13,1.45151
60,14,1.45151
60,15,2.77106
60,16,2.11128
60,17,4.09061
60,18,4.75039
60,19,4.09061
60,20,5.41016
60,21,7.38949
60,22,7.38949
60,23,6.72971
60,24,4.75039
60,25,5.41016
60,26,8.04926
60,27,7.38949
60,28,6.72971
60,29,7.38949
60,30,2.77106
60,31,8.70904
60,32,10.0286
60,33,8.70904
60,34,8.04926
60,35,7.38949
60,36,6.72971
60,37,6.06994
60,38,5.41016
60,39,4.75039
60,40,5.41016
60,41,4.75039
60,42,6.72971
60,43,6.72971
60,44,8.70904
60,45,7.38949
60,46,6.72971
60,47,6.06994
60,48,7.38949
60,49,10.0286
60,50,9.36882
60,51,10.0286
60,52,10.6884
60,53,10.0286
60,54,13.3275
60,55,14.647
60,56,13.9872
60,57,2.11128
60,58,6.72971
60,59,6.06994
60,60,1.45151
60,61,6.06994
60,62,5.41016
60,63,8.04926
60,64,8.04926
60,65,12.6677
60,66,12.0079
60,67,12.0079
60,68,12.0079
60,69,11.3481
60,70,10.0286
60,71,6.72971
60,72,6.06994
60,73,5.41016
60,74,4.75039
60,75,8.70904
60,76,8.04926
60,77,4.09061
60,78,3.43083
60,79,12.0079
61,1,12.0079
61,2,11.3481
61,3,11.3481
61,4,5.41016
61,5,4.75039
61,6,4.75039
61,7,4.09061
61,8,4.09061
61,9,3.43083
61,10,3.43083
61,11,4.09061
61,12,4.09061
61,13,5.41016
61,14,4.75039
61,15,6.72971
61,16,6.06994
61,17,2.77106
61,18,1.45151
61,19,2.11128
61,20,6.06994
61,21,7.38949
61,22,4.09061
61,23,2.77106
61,24,2.11128
61,25,2.77106
61,26,4.75039
61,27,4.09061
61,28,3.43083
61,29,4.09061
61,30,5.41016
61,31,5.41016
61,32,11.3481
61,33,6.06994
61,34,10.0286
61,35,9.36882
61,36,8.70904
61,37,8.04926
61,38,7.38949
61,39,8.04926
61,40,9.36882
61,41,8.70904
61,42,9.36882
61,43,10.0286
61,44,10.6884
61,45,10.0286
61,46,8.70904
61,47,8.70904
61,48,9.36882
61,49,11.3481
61,50,10.6884
61,51,11.3481
61,52,13.3275
61,53,12.6677
61,54,14.647
61,55,15.9666
61,56,15.3068
61,57,6.06994
61,58,6.06994
61,59,5.41016
61,60,6.06994
61,61,1.45151
61,62,1.45151
61,63,4.75039
61,64,10.6884
61,65,13.9872
61,66,13.3275
61,67,13.9872
61,68,13.3275
61,69,13.3275
61,70,12.6677
61,71,12.0079
61,72,11.3481
61,73,10.6884
61,74,8.70904
61,75,10.0286
61,76,9.36882
61,77,8.04926
61,78,7.38949
61,79,13.9872
62,1,10.0286
62,2,9.36882
62,3,9.36882
62,4,4.75039
62,5,4.09061
62,6,4.09061
62,7,3.43083
62,8,3.43083
62,9,2.77106
62,10,2.77106
62,11,3.43083
62,12,3.43083
62,13,4.75039
62,14,4.09061
62,15,6.06994
62,16,5.41016
62,17,2.11128
62,18,1.45151
62,19,1.45151
62,20,4.75039
62,21,4.09061
62,22,3.43083
62,23,2.11128
62,24,1.45151
62,25,2.11128
62,26,4.09061
62,27,3.43083
62,28,2.77106
62,29,3.43083
62,30,4.75039
62,31,4.75039
62,32,7.38949
62,33,5.41016
62,34,6.06994
62,35,5.41016
62,36,4.75039
62,37,4.75039
62,38,5.41016
62,39,6.06994
62,40,7.38949
62,41,6.72971
62,42,7.38949
62,43,8.04926
62,44,6.72971
62,45,8.04926
62,46,6.72971
62,47,5.41016
62,48,6.06994
62,49,8.04926
62,50,7.38949
62,51,8.04926
62,52,11.3481
62,53,10.6884
62,54,11.3481
62,55,12.6677
62,56,12.0079
62,57,5.41016
62,58,5.41016
62,59,4.75039
62,60,5.41016
62,61,1.45151
62,62,1.45151
62,63,4.09061
62,64,8.70904
62,65,10.6884
62,66,10.0286
62,67,10.6884
62,68,11.3481
62,69,11.3481
62,70,10.6884
62,71,11.3481
62,72,10.6884
62,73,10.0286
62,74,8.04926
62,75,9.36882
62,76,8.70904
62,77,7.38949
62,78,6.72971
62,79,12.0079
63,1,6.06994
63,2,6.72971
63,3,6.72971
63,4,7.38949
63,5,6.72971
63,6,6.72971
63,7,6.06994
63,8,6.06994
63,9,5.41016
63,10,5.41016
63,11,6.06994
63,12,6.06994
63,13,7.38949
63,14,8.04926
63,15,9.36882
63,16,8.70904
63,17,4.75039
63,18,3.43083
63,19,4.09061
63,20,4.75039
63,21,3.43083
63,22,2.77106
63,23,3.43083
63,24,2.77106
63,25,2.11128
63,26,2.11128
63,27,1.45151
63,28,1.45151
63,29,1.45151
63,30,6.72971
63,31,1.45151
63,32,2.11128
63,33,1.45151
63,34,1.45151
63,35,2.11128
63,36,2.77106
63,37,3.43083
63,38,4.09061
63,39,4.75039
63,40,6.72971
63,41,6.06994
63,42,6.06994
63,43,7.38949
63,44,4.75039
63,45,5.41016
63,46,4.09061
63,47,3.43083
63,48,4.09061
63,49,5.41016
63,50,4.75039
63,51,6.06994
63,52,8.04926
63,53,6.72971
63,54,9.36882
63,55,10.6884
63,56,10.0286
63,57,8.04926
63,58,8.04926
63,59,7.38949
63,60,8.04926
63,61,4.75039
63,62,4.09061
63,63,1.45151
63,64,6.06994
63,65,8.70904
63,66,8.04926
63,67,8.70904
63,68,8.70904
63,69,7.38949
63,70,8.04926
63,71,10.0286
63,72,9.36882
63,73,8.70904
63,74,11.3481
63,75,7.38949
63,76,10.0286
63,77,9.36882
63,78,8.70904
63,79,8.04926
64,1,1.45151
64,2,1.45151
64,3,1.45151
64,4,9.36882
64,5,11.3481
64,6,9.36882
64,7,9.36882
64,8,8.04926
64,9,8.70904
64,10,7.38949
64,11,6.72971
64,12,6.06994
64,13,7.38949
64,14,5.41016
64,15,9.36882
64,16,6.06994
64,17,7.38949
64,18,9.36882
64,19,8.70904
64,20,4.75039
64,21,3.43083
64,22,4.09061
64,23,4.75039
64,24,5.41016
64,25,5.41016
